ID,Name,Full Name,Type 1,Type 2,Fast Move,Charge Move
3996,Roselia,Roselia,Grass,Poison,Razor Leaf,Dazzling Gleam
3997,Roselia,Roselia,Grass,Poison,Razor Leaf,Sludge Bomb
3998,Roselia,Roselia,Grass,Poison,Poison Jab,Petal Blizzard
3999,Roselia,Roselia,Grass,Poison,Poison Jab,Dazzling Gleam
4000,Roselia,Roselia,Grass,Poison,Poison Jab,Sludge Bomb
4001,Gulpin,Gulpin,Poison,Poison,Pound,Sludge
4002,Gulpin,Gulpin,Poison,Poison,Pound,Ice Beam
4003,Gulpin,Gulpin,Poison,Poison,Pound,Gunk Shot
4004,Gulpin,Gulpin,Poison,Poison,Rock Smash,Sludge
4005,Gulpin,Gulpin,Poison,Poison,Rock Smash,Ice Beam
4006,Gulpin,Gulpin,Poison,Poison,Rock Smash,Gunk Shot
4007,Swalot,Swalot,Poison,Poison,Rock Smash,Ice Beam
4008,Swalot,Swalot,Poison,Poison,Rock Smash,Sludge Bomb
4009,Swalot,Swalot,Poison,Poison,Rock Smash,Gunk Shot
4010,Swalot,Swalot,Poison,Poison,Rock Smash,Acid Spray
4011,Swalot,Swalot,Poison,Poison,Infestation,Ice Beam
4012,Swalot,Swalot,Poison,Poison,Infestation,Sludge Bomb
4013,Swalot,Swalot,Poison,Poison,Infestation,Gunk Shot
4014,Swalot,Swalot,Poison,Poison,Infestation,Acid Spray
4015,Carvanha,Carvanha,Water,Dark,Bite,Poison Fang
4016,Carvanha,Carvanha,Water,Dark,Bite,Aqua Jet
4017,Carvanha,Carvanha,Water,Dark,Bite,Crunch
4018,Carvanha,Carvanha,Water,Dark,Bite,Frustration
4019,Carvanha,Carvanha,Water,Dark,Bite,Return
4020,Carvanha,Carvanha,Water,Dark,Snarl,Poison Fang
4021,Carvanha,Carvanha,Water,Dark,Snarl,Aqua Jet
4022,Carvanha,Carvanha,Water,Dark,Snarl,Crunch
4023,Carvanha,Carvanha,Water,Dark,Snarl,Frustration
4024,Carvanha,Carvanha,Water,Dark,Snarl,Return
4025,Sharpedo,Sharpedo,Water,Dark,Bite,Poison Fang
4026,Sharpedo,Sharpedo,Water,Dark,Bite,Hydro Pump
4027,Sharpedo,Sharpedo,Water,Dark,Bite,Crunch
4028,Sharpedo,Sharpedo,Water,Dark,Bite,Frustration
4029,Sharpedo,Sharpedo,Water,Dark,Bite,Return
4030,Sharpedo,Sharpedo,Water,Dark,Waterfall,Poison Fang
4031,Sharpedo,Sharpedo,Water,Dark,Waterfall,Hydro Pump
4032,Sharpedo,Sharpedo,Water,Dark,Waterfall,Crunch
4033,Sharpedo,Sharpedo,Water,Dark,Waterfall,Frustration
4034,Sharpedo,Sharpedo,Water,Dark,Waterfall,Return
4035,Wailmer,Wailmer,Water,Dark,Water Gun,Water Pulse
4036,Wailmer,Wailmer,Water,Dark,Water Gun,Body Slam
4037,Wailmer,Wailmer,Water,Dark,Water Gun,Heavy Slam
4038,Wailmer,Wailmer,Water,Dark,Splash,Water Pulse
4039,Wailmer,Wailmer,Water,Dark,Splash,Body Slam
4040,Wailmer,Wailmer,Water,Dark,Splash,Heavy Slam
4041,Wailord,Wailord,Water,Dark,Water Gun,Hyper Beam
4042,Wailord,Wailord,Water,Dark,Water Gun,Blizzard
4043,Wailord,Wailord,Water,Dark,Water Gun,Surf
4044,Wailord,Wailord,Water,Dark,Zen Headbutt,Hyper Beam
4045,Wailord,Wailord,Water,Dark,Zen Headbutt,Blizzard
4046,Wailord,Wailord,Water,Dark,Zen Headbutt,Surf
4047,Numel,Numel,Fire,Ground,Ember,Heat Wave
4048,Numel,Numel,Fire,Ground,Ember,Bulldoze
4049,Numel,Numel,Fire,Ground,Ember,Stomp
4050,Numel,Numel,Fire,Ground,Tackle,Heat Wave
4051,Numel,Numel,Fire,Ground,Tackle,Bulldoze
4052,Numel,Numel,Fire,Ground,Tackle,Stomp
4053,Camerupt,Camerupt,Fire,Ground,Ember,Earthquake
4054,Camerupt,Camerupt,Fire,Ground,Ember,Solar Beam
4055,Camerupt,Camerupt,Fire,Ground,Ember,Overheat
4056,Camerupt,Camerupt,Fire,Ground,Ember,Earth Power
4057,Camerupt,Camerupt,Fire,Ground,Rock Smash,Earthquake
4058,Camerupt,Camerupt,Fire,Ground,Rock Smash,Solar Beam
4059,Camerupt,Camerupt,Fire,Ground,Rock Smash,Overheat
4060,Camerupt,Camerupt,Fire,Ground,Rock Smash,Earth Power
4061,Torkoal,Torkoal,Fire,Ground,Ember,Earthquake
4062,Torkoal,Torkoal,Fire,Ground,Ember,Solar Beam
4063,Torkoal,Torkoal,Fire,Ground,Ember,Overheat
4064,Torkoal,Torkoal,Fire,Ground,Fire Spin,Earthquake
4065,Torkoal,Torkoal,Fire,Ground,Fire Spin,Solar Beam
4066,Torkoal,Torkoal,Fire,Ground,Fire Spin,Overheat
4067,Spoink,Spoink,Psychic,Ground,Splash,Psybeam
4068,Spoink,Spoink,Psychic,Ground,Splash,Shadow Ball
4069,Spoink,Spoink,Psychic,Ground,Splash,Mirror Coat
4070,Spoink,Spoink,Psychic,Ground,Zen Headbutt,Psybeam
4071,Spoink,Spoink,Psychic,Ground,Zen Headbutt,Shadow Ball
4072,Spoink,Spoink,Psychic,Ground,Zen Headbutt,Mirror Coat
4073,Grumpig,Grumpig,Psychic,Ground,Charge Beam,Shadow Ball
4074,Grumpig,Grumpig,Psychic,Ground,Charge Beam,Psychic
4075,Grumpig,Grumpig,Psychic,Ground,Charge Beam,Mirror Coat
4076,Grumpig,Grumpig,Psychic,Ground,Extrasensory,Shadow Ball
4077,Grumpig,Grumpig,Psychic,Ground,Extrasensory,Psychic
4078,Grumpig,Grumpig,Psychic,Ground,Extrasensory,Mirror Coat
4079,Spinda,Spinda,Normal,Ground,Sucker Punch,Dig
4080,Spinda,Spinda,Normal,Ground,Sucker Punch,Rock Tomb
4081,Spinda,Spinda,Normal,Ground,Sucker Punch,Icy Wind
4082,Spinda,Spinda,Normal,Ground,Psycho Cut,Dig
4083,Spinda,Spinda,Normal,Ground,Psycho Cut,Rock Tomb
4084,Spinda,Spinda,Normal,Ground,Psycho Cut,Icy Wind
4085,Trapinch,Trapinch,Ground,Ground,Mud Shot,Dig
4086,Trapinch,Trapinch,Ground,Ground,Mud Shot,Sand Tomb
4087,Trapinch,Trapinch,Ground,Ground,Mud Shot,Crunch
4088,Trapinch,Trapinch,Ground,Ground,Mud Shot,Frustration
4089,Trapinch,Trapinch,Ground,Ground,Mud Shot,Return
4090,Trapinch,Trapinch,Ground,Ground,Struggle Bug,Dig
4091,Trapinch,Trapinch,Ground,Ground,Struggle Bug,Sand Tomb
4092,Trapinch,Trapinch,Ground,Ground,Struggle Bug,Crunch
4093,Trapinch,Trapinch,Ground,Ground,Struggle Bug,Frustration
4094,Trapinch,Trapinch,Ground,Ground,Struggle Bug,Return
4095,Vibrava,Vibrava,Ground,Dragon,Dragon Breath,Bug Buzz
4096,Vibrava,Vibrava,Ground,Dragon,Dragon Breath,Bulldoze
4097,Vibrava,Vibrava,Ground,Dragon,Dragon Breath,Sand Tomb
4098,Vibrava,Vibrava,Ground,Dragon,Dragon Breath,Frustration
4099,Vibrava,Vibrava,Ground,Dragon,Dragon Breath,Return
4100,Vibrava,Vibrava,Ground,Dragon,Mud Shot,Bug Buzz
4101,Vibrava,Vibrava,Ground,Dragon,Mud Shot,Bulldoze
4102,Vibrava,Vibrava,Ground,Dragon,Mud Shot,Sand Tomb
4103,Vibrava,Vibrava,Ground,Dragon,Mud Shot,Frustration
4104,Vibrava,Vibrava,Ground,Dragon,Mud Shot,Return
4105,Flygon,Flygon,Ground,Dragon,Mud Shot,Earthquake
4106,Flygon,Flygon,Ground,Dragon,Mud Shot,Stone Edge
4107,Flygon,Flygon,Ground,Dragon,Mud Shot,Dragon Claw
4108,Flygon,Flygon,Ground,Dragon,Mud Shot,Earth Power
4109,Flygon,Flygon,Ground,Dragon,Mud Shot,Frustration
4110,Flygon,Flygon,Ground,Dragon,Mud Shot,Return
4111,Flygon,Flygon,Ground,Dragon,Dragon Tail,Earthquake
4112,Flygon,Flygon,Ground,Dragon,Dragon Tail,Stone Edge
4113,Flygon,Flygon,Ground,Dragon,Dragon Tail,Dragon Claw
4114,Flygon,Flygon,Ground,Dragon,Dragon Tail,Earth Power
4115,Flygon,Flygon,Ground,Dragon,Dragon Tail,Frustration
4116,Flygon,Flygon,Ground,Dragon,Dragon Tail,Return
4117,Cacnea,Cacnea,Grass,Dragon,Sucker Punch,Seed Bomb
4118,Cacnea,Cacnea,Grass,Dragon,Sucker Punch,Brick Break
4119,Cacnea,Cacnea,Grass,Dragon,Sucker Punch,Grass Knot
4120,Cacnea,Cacnea,Grass,Dragon,Sucker Punch,Frustration
4121,Cacnea,Cacnea,Grass,Dragon,Sucker Punch,Return
4122,Cacnea,Cacnea,Grass,Dragon,Sucker Punch,Payback
4123,Cacnea,Cacnea,Grass,Dragon,Poison Sting,Seed Bomb
4124,Cacnea,Cacnea,Grass,Dragon,Poison Sting,Brick Break
4125,Cacnea,Cacnea,Grass,Dragon,Poison Sting,Grass Knot
4126,Cacnea,Cacnea,Grass,Dragon,Poison Sting,Frustration
4127,Cacnea,Cacnea,Grass,Dragon,Poison Sting,Return
4128,Cacnea,Cacnea,Grass,Dragon,Poison Sting,Payback
4129,Cacturne,Cacturne,Grass,Dark,Sucker Punch,Dark Pulse
4130,Cacturne,Cacturne,Grass,Dark,Sucker Punch,Dynamic Punch
4131,Cacturne,Cacturne,Grass,Dark,Sucker Punch,Grass Knot
4132,Cacturne,Cacturne,Grass,Dark,Sucker Punch,Frustration
4133,Cacturne,Cacturne,Grass,Dark,Sucker Punch,Return
4134,Cacturne,Cacturne,Grass,Dark,Sucker Punch,Payback
4135,Cacturne,Cacturne,Grass,Dark,Poison Jab,Dark Pulse
4136,Cacturne,Cacturne,Grass,Dark,Poison Jab,Dynamic Punch
4137,Cacturne,Cacturne,Grass,Dark,Poison Jab,Grass Knot
4138,Cacturne,Cacturne,Grass,Dark,Poison Jab,Frustration
4139,Cacturne,Cacturne,Grass,Dark,Poison Jab,Return
4140,Cacturne,Cacturne,Grass,Dark,Poison Jab,Payback
4141,Swablu,Swablu,Normal,Flying,Peck,Ice Beam
4142,Swablu,Swablu,Normal,Flying,Peck,Aerial Ace
4143,Swablu,Swablu,Normal,Flying,Peck,Disarming Voice
4144,Swablu,Swablu,Normal,Flying,Astonish,Ice Beam
4145,Swablu,Swablu,Normal,Flying,Astonish,Aerial Ace
4146,Swablu,Swablu,Normal,Flying,Astonish,Disarming Voice
4147,Altaria,Altaria,Dragon,Flying,Dragon Breath,Dragon Pulse
4148,Altaria,Altaria,Dragon,Flying,Dragon Breath,Dazzling Gleam
4149,Altaria,Altaria,Dragon,Flying,Dragon Breath,Moonblast
4150,Altaria,Altaria,Dragon,Flying,Dragon Breath,Sky Attack
4151,Altaria,Altaria,Dragon,Flying,Peck,Dragon Pulse
4152,Altaria,Altaria,Dragon,Flying,Peck,Dazzling Gleam
4153,Altaria,Altaria,Dragon,Flying,Peck,Moonblast
4154,Altaria,Altaria,Dragon,Flying,Peck,Sky Attack
4155,Zangoose,Zangoose,Normal,Flying,Fury Cutter,Dig
4156,Zangoose,Zangoose,Normal,Flying,Fury Cutter,Night Slash
4157,Zangoose,Zangoose,Normal,Flying,Fury Cutter,Close Combat
4158,Zangoose,Zangoose,Normal,Flying,Shadow Claw,Dig
4159,Zangoose,Zangoose,Normal,Flying,Shadow Claw,Night Slash
4160,Zangoose,Zangoose,Normal,Flying,Shadow Claw,Close Combat
4161,Seviper,Seviper,Poison,Flying,Poison Jab,Wrap
4162,Seviper,Seviper,Poison,Flying,Poison Jab,Poison Fang
4163,Seviper,Seviper,Poison,Flying,Poison Jab,Crunch
4164,Seviper,Seviper,Poison,Flying,Iron Tail,Wrap
4165,Seviper,Seviper,Poison,Flying,Iron Tail,Poison Fang
4166,Seviper,Seviper,Poison,Flying,Iron Tail,Crunch
4167,Lunatone,Lunatone,Rock,Psychic,Rock Throw,Rock Slide
4168,Lunatone,Lunatone,Rock,Psychic,Rock Throw,Moonblast
4169,Lunatone,Lunatone,Rock,Psychic,Rock Throw,Psychic
4170,Lunatone,Lunatone,Rock,Psychic,Confusion,Rock Slide
4171,Lunatone,Lunatone,Rock,Psychic,Confusion,Moonblast
4172,Lunatone,Lunatone,Rock,Psychic,Confusion,Psychic
4173,Solrock,Solrock,Rock,Psychic,Rock Throw,Rock Slide
4174,Solrock,Solrock,Rock,Psychic,Rock Throw,Psychic
4175,Solrock,Solrock,Rock,Psychic,Rock Throw,Solar Beam
4176,Solrock,Solrock,Rock,Psychic,Confusion,Rock Slide
4177,Solrock,Solrock,Rock,Psychic,Confusion,Psychic
4178,Solrock,Solrock,Rock,Psychic,Confusion,Solar Beam
4179,Barboach,Barboach,Water,Ground,Mud Shot,Ice Beam
4180,Barboach,Barboach,Water,Ground,Mud Shot,Aqua Tail
4181,Barboach,Barboach,Water,Ground,Mud Shot,Mud Bomb
4182,Barboach,Barboach,Water,Ground,Water Gun,Ice Beam
4183,Barboach,Barboach,Water,Ground,Water Gun,Aqua Tail
4184,Barboach,Barboach,Water,Ground,Water Gun,Mud Bomb
4185,Whiscash,Whiscash,Water,Ground,Mud Shot,Blizzard
4186,Whiscash,Whiscash,Water,Ground,Mud Shot,Mud Bomb
4187,Whiscash,Whiscash,Water,Ground,Mud Shot,Water Pulse
4188,Whiscash,Whiscash,Water,Ground,Water Gun,Blizzard
4189,Whiscash,Whiscash,Water,Ground,Water Gun,Mud Bomb
4190,Whiscash,Whiscash,Water,Ground,Water Gun,Water Pulse
4191,Corphish,Corphish,Water,Ground,Bubble,Vise Grip
4192,Corphish,Corphish,Water,Ground,Bubble,Bubble Beam
4193,Corphish,Corphish,Water,Ground,Bubble,Aqua Jet
4194,Corphish,Corphish,Water,Ground,Rock Smash,Vise Grip
4195,Corphish,Corphish,Water,Ground,Rock Smash,Bubble Beam
4196,Corphish,Corphish,Water,Ground,Rock Smash,Aqua Jet
4197,Crawdaunt,Crawdaunt,Water,Dark,Snarl,Vise Grip
4198,Crawdaunt,Crawdaunt,Water,Dark,Snarl,Night Slash
4199,Crawdaunt,Crawdaunt,Water,Dark,Snarl,Bubble Beam
4200,Crawdaunt,Crawdaunt,Water,Dark,Snarl,Crabhammer
4201,Crawdaunt,Crawdaunt,Water,Dark,Waterfall,Vise Grip
4202,Crawdaunt,Crawdaunt,Water,Dark,Waterfall,Night Slash
4203,Crawdaunt,Crawdaunt,Water,Dark,Waterfall,Bubble Beam
4204,Crawdaunt,Crawdaunt,Water,Dark,Waterfall,Crabhammer
4205,Baltoy,Baltoy,Ground,Psychic,Confusion,Dig
4206,Baltoy,Baltoy,Ground,Psychic,Confusion,Psybeam
4207,Baltoy,Baltoy,Ground,Psychic,Confusion,Gyro Ball
4208,Baltoy,Baltoy,Ground,Psychic,Extrasensory,Dig
4209,Baltoy,Baltoy,Ground,Psychic,Extrasensory,Psybeam
4210,Baltoy,Baltoy,Ground,Psychic,Extrasensory,Gyro Ball
4211,Claydol,Claydol,Ground,Psychic,Mud-Slap,Earthquake
4212,Claydol,Claydol,Ground,Psychic,Mud-Slap,Ice Beam
4213,Claydol,Claydol,Ground,Psychic,Mud-Slap,Shadow Ball
4214,Claydol,Claydol,Ground,Psychic,Mud-Slap,Psychic
4215,Claydol,Claydol,Ground,Psychic,Mud-Slap,Gyro Ball
4216,Claydol,Claydol,Ground,Psychic,Mud-Slap,Earth Power
4217,Claydol,Claydol,Ground,Psychic,Confusion,Earthquake
4218,Claydol,Claydol,Ground,Psychic,Confusion,Ice Beam
4219,Claydol,Claydol,Ground,Psychic,Confusion,Shadow Ball
4220,Claydol,Claydol,Ground,Psychic,Confusion,Psychic
4221,Claydol,Claydol,Ground,Psychic,Confusion,Gyro Ball
4222,Claydol,Claydol,Ground,Psychic,Confusion,Earth Power
4223,Claydol,Claydol,Ground,Psychic,Extrasensory,Earthquake
4224,Claydol,Claydol,Ground,Psychic,Extrasensory,Ice Beam
4225,Claydol,Claydol,Ground,Psychic,Extrasensory,Shadow Ball
4226,Claydol,Claydol,Ground,Psychic,Extrasensory,Psychic
4227,Claydol,Claydol,Ground,Psychic,Extrasensory,Gyro Ball
4228,Claydol,Claydol,Ground,Psychic,Extrasensory,Earth Power
4229,Lileep,Lileep,Rock,Grass,Acid,Ancient Power
4230,Lileep,Lileep,Rock,Grass,Acid,Grass Knot
4231,Lileep,Lileep,Rock,Grass,Acid,Mirror Coat
4232,Lileep,Lileep,Rock,Grass,Acid,Frustration
4233,Lileep,Lileep,Rock,Grass,Acid,Return
4234,Lileep,Lileep,Rock,Grass,Infestation,Ancient Power
4235,Lileep,Lileep,Rock,Grass,Infestation,Grass Knot
4236,Lileep,Lileep,Rock,Grass,Infestation,Mirror Coat
4237,Lileep,Lileep,Rock,Grass,Infestation,Frustration
4238,Lileep,Lileep,Rock,Grass,Infestation,Return
4239,Cradily,Cradily,Rock,Grass,Acid,Stone Edge
4240,Cradily,Cradily,Rock,Grass,Acid,Bulldoze
4241,Cradily,Cradily,Rock,Grass,Acid,Grass Knot
4242,Cradily,Cradily,Rock,Grass,Acid,Frustration
4243,Cradily,Cradily,Rock,Grass,Acid,Return
4244,Cradily,Cradily,Rock,Grass,Infestation,Stone Edge
4245,Cradily,Cradily,Rock,Grass,Infestation,Bulldoze
4246,Cradily,Cradily,Rock,Grass,Infestation,Grass Knot
4247,Cradily,Cradily,Rock,Grass,Infestation,Frustration
4248,Cradily,Cradily,Rock,Grass,Infestation,Return
4249,Cradily,Cradily,Rock,Grass,Bullet Seed,Stone Edge
4250,Cradily,Cradily,Rock,Grass,Bullet Seed,Bulldoze
4251,Cradily,Cradily,Rock,Grass,Bullet Seed,Grass Knot
4252,Cradily,Cradily,Rock,Grass,Bullet Seed,Frustration
4253,Cradily,Cradily,Rock,Grass,Bullet Seed,Return
4254,Anorith,Anorith,Rock,Bug,Scratch,Aqua Jet
4255,Anorith,Anorith,Rock,Bug,Scratch,Ancient Power
4256,Anorith,Anorith,Rock,Bug,Scratch,Cross Poison
4257,Anorith,Anorith,Rock,Bug,Scratch,Frustration
4258,Anorith,Anorith,Rock,Bug,Scratch,Return
4259,Anorith,Anorith,Rock,Bug,Struggle Bug,Aqua Jet
4260,Anorith,Anorith,Rock,Bug,Struggle Bug,Ancient Power
4261,Anorith,Anorith,Rock,Bug,Struggle Bug,Cross Poison
4262,Anorith,Anorith,Rock,Bug,Struggle Bug,Frustration
4263,Anorith,Anorith,Rock,Bug,Struggle Bug,Return
4264,Armaldo,Armaldo,Rock,Bug,Fury Cutter,Cross Poison
4265,Armaldo,Armaldo,Rock,Bug,Fury Cutter,Water Pulse
4266,Armaldo,Armaldo,Rock,Bug,Fury Cutter,Rock Blast
4267,Armaldo,Armaldo,Rock,Bug,Fury Cutter,Frustration
4268,Armaldo,Armaldo,Rock,Bug,Fury Cutter,Return
4269,Armaldo,Armaldo,Rock,Bug,Struggle Bug,Cross Poison
4270,Armaldo,Armaldo,Rock,Bug,Struggle Bug,Water Pulse
4271,Armaldo,Armaldo,Rock,Bug,Struggle Bug,Rock Blast
4272,Armaldo,Armaldo,Rock,Bug,Struggle Bug,Frustration
4273,Armaldo,Armaldo,Rock,Bug,Struggle Bug,Return
4274,Feebas,Feebas,Water,Bug,Tackle,Mirror Coat
4275,Feebas,Feebas,Water,Bug,Splash,Mirror Coat
4276,Milotic,Milotic,Water,Bug,Dragon Tail,Hyper Beam
4277,Milotic,Milotic,Water,Bug,Dragon Tail,Blizzard
4278,Milotic,Milotic,Water,Bug,Dragon Tail,Surf
4279,Milotic,Milotic,Water,Bug,Waterfall,Hyper Beam
4280,Milotic,Milotic,Water,Bug,Waterfall,Blizzard
4281,Milotic,Milotic,Water,Bug,Waterfall,Surf
4282,Castform,Castform,Normal,Bug,Tackle,Hurricane
4283,Castform,Castform,Normal,Bug,Tackle,Energy Ball
4284,Castform,Castform,Normal,Bug,Tackle,Weather Ball - Rock
4285,Castform,Castform,Normal,Bug,Tackle,Weather Ball - Normal
4286,Castform,Castform,Normal,Bug,Hex,Hurricane
4287,Castform,Castform,Normal,Bug,Hex,Energy Ball
4288,Castform,Castform,Normal,Bug,Hex,Weather Ball - Rock
4289,Castform,Castform,Normal,Bug,Hex,Weather Ball - Normal
4290,Castform,Castform (Sunny Form),Fire,Bug,Ember,Fire Blast
4291,Castform,Castform (Sunny Form),Fire,Bug,Ember,Solar Beam
4292,Castform,Castform (Sunny Form),Fire,Bug,Ember,Weather Ball - Fire
4293,Castform,Castform (Sunny Form),Fire,Bug,Tackle,Fire Blast
4294,Castform,Castform (Sunny Form),Fire,Bug,Tackle,Solar Beam
4295,Castform,Castform (Sunny Form),Fire,Bug,Tackle,Weather Ball - Fire
4296,Castform,Castform (Rainy Form),Water,Bug,Tackle,Thunder
4297,Castform,Castform (Rainy Form),Water,Bug,Tackle,Hydro Pump
4298,Castform,Castform (Rainy Form),Water,Bug,Tackle,Weather Ball - Water
4299,Castform,Castform (Rainy Form),Water,Bug,Water Gun,Thunder
4300,Castform,Castform (Rainy Form),Water,Bug,Water Gun,Hydro Pump
4301,Castform,Castform (Rainy Form),Water,Bug,Water Gun,Weather Ball - Water
4302,Castform,Castform (Snowy Form),Ice,Bug,Tackle,Ice Beam
4303,Castform,Castform (Snowy Form),Ice,Bug,Tackle,Blizzard
4304,Castform,Castform (Snowy Form),Ice,Bug,Tackle,Weather Ball - Ice
4305,Castform,Castform (Snowy Form),Ice,Bug,Powder Snow,Ice Beam
4306,Castform,Castform (Snowy Form),Ice,Bug,Powder Snow,Blizzard
4307,Castform,Castform (Snowy Form),Ice,Bug,Powder Snow,Weather Ball - Ice
4308,Shuppet,Shuppet,Ghost,Bug,Feint Attack,Shadow Sneak
4309,Shuppet,Shuppet,Ghost,Bug,Feint Attack,Ominous Wind
4310,Shuppet,Shuppet,Ghost,Bug,Feint Attack,Night Shade
4311,Shuppet,Shuppet,Ghost,Bug,Feint Attack,Frustration
4312,Shuppet,Shuppet,Ghost,Bug,Feint Attack,Return
4313,Shuppet,Shuppet,Ghost,Bug,Astonish,Shadow Sneak
4314,Shuppet,Shuppet,Ghost,Bug,Astonish,Ominous Wind
4315,Shuppet,Shuppet,Ghost,Bug,Astonish,Night Shade
4316,Shuppet,Shuppet,Ghost,Bug,Astonish,Frustration
4317,Shuppet,Shuppet,Ghost,Bug,Astonish,Return
4318,Banette,Banette,Ghost,Bug,Shadow Claw,Shadow Ball
4319,Banette,Banette,Ghost,Bug,Shadow Claw,Thunder
4320,Banette,Banette,Ghost,Bug,Shadow Claw,Dazzling Gleam
4321,Banette,Banette,Ghost,Bug,Shadow Claw,Frustration
4322,Banette,Banette,Ghost,Bug,Shadow Claw,Return
4323,Banette,Banette,Ghost,Bug,Hex,Shadow Ball
4324,Banette,Banette,Ghost,Bug,Hex,Thunder
4325,Banette,Banette,Ghost,Bug,Hex,Dazzling Gleam
4326,Banette,Banette,Ghost,Bug,Hex,Frustration
4327,Banette,Banette,Ghost,Bug,Hex,Return
4328,Duskull,Duskull,Ghost,Bug,Astonish,Shadow Sneak
4329,Duskull,Duskull,Ghost,Bug,Astonish,Ominous Wind
4330,Duskull,Duskull,Ghost,Bug,Astonish,Night Shade
4331,Duskull,Duskull,Ghost,Bug,Astonish,Frustration
4332,Duskull,Duskull,Ghost,Bug,Astonish,Return
4333,Duskull,Duskull,Ghost,Bug,Hex,Shadow Sneak
4334,Duskull,Duskull,Ghost,Bug,Hex,Ominous Wind
4335,Duskull,Duskull,Ghost,Bug,Hex,Night Shade
4336,Duskull,Duskull,Ghost,Bug,Hex,Frustration
4337,Duskull,Duskull,Ghost,Bug,Hex,Return
4338,Dusclops,Dusclops,Ghost,Bug,Feint Attack,Ice Punch
4339,Dusclops,Dusclops,Ghost,Bug,Feint Attack,Shadow Punch
4340,Dusclops,Dusclops,Ghost,Bug,Feint Attack,Fire Punch
4341,Dusclops,Dusclops,Ghost,Bug,Feint Attack,Frustration
4342,Dusclops,Dusclops,Ghost,Bug,Feint Attack,Return
4343,Dusclops,Dusclops,Ghost,Bug,Hex,Ice Punch
4344,Dusclops,Dusclops,Ghost,Bug,Hex,Shadow Punch
4345,Dusclops,Dusclops,Ghost,Bug,Hex,Fire Punch
4346,Dusclops,Dusclops,Ghost,Bug,Hex,Frustration
4347,Dusclops,Dusclops,Ghost,Bug,Hex,Return
4348,Tropius,Tropius,Grass,Flying,Razor Leaf,Aerial Ace
4349,Tropius,Tropius,Grass,Flying,Razor Leaf,Leaf Blade
4350,Tropius,Tropius,Grass,Flying,Razor Leaf,Stomp
4351,Tropius,Tropius,Grass,Flying,Air Slash,Aerial Ace
4352,Tropius,Tropius,Grass,Flying,Air Slash,Leaf Blade
4353,Tropius,Tropius,Grass,Flying,Air Slash,Stomp
4354,Chimecho,Chimecho,Psychic,Flying,Astonish,Psyshock
4355,Chimecho,Chimecho,Psychic,Flying,Astonish,Shadow Ball
4356,Chimecho,Chimecho,Psychic,Flying,Astonish,Energy Ball
4357,Chimecho,Chimecho,Psychic,Flying,Extrasensory,Psyshock
4358,Chimecho,Chimecho,Psychic,Flying,Extrasensory,Shadow Ball
4359,Chimecho,Chimecho,Psychic,Flying,Extrasensory,Energy Ball
4360,Absol,Absol,Dark,Flying,Psycho Cut,Dark Pulse
4361,Absol,Absol,Dark,Flying,Psycho Cut,Megahorn
4362,Absol,Absol,Dark,Flying,Psycho Cut,Thunder
4363,Absol,Absol,Dark,Flying,Psycho Cut,Frustration
4364,Absol,Absol,Dark,Flying,Psycho Cut,Return
4365,Absol,Absol,Dark,Flying,Psycho Cut,Payback
4366,Absol,Absol,Dark,Flying,Snarl,Dark Pulse
4367,Absol,Absol,Dark,Flying,Snarl,Megahorn
4368,Absol,Absol,Dark,Flying,Snarl,Thunder
4369,Absol,Absol,Dark,Flying,Snarl,Frustration
4370,Absol,Absol,Dark,Flying,Snarl,Return
4371,Absol,Absol,Dark,Flying,Snarl,Payback
4372,Wynaut,Wynaut,Psychic,Flying,Splash,Mirror Coat
4373,Wynaut,Wynaut,Psychic,Flying,Counter,Mirror Coat
4374,Snorunt,Snorunt,Ice,Flying,Powder Snow,Shadow Ball
4375,Snorunt,Snorunt,Ice,Flying,Powder Snow,Icy Wind
4376,Snorunt,Snorunt,Ice,Flying,Powder Snow,Avalanche
4377,Snorunt,Snorunt,Ice,Flying,Hex,Shadow Ball
4378,Snorunt,Snorunt,Ice,Flying,Hex,Icy Wind
4379,Snorunt,Snorunt,Ice,Flying,Hex,Avalanche
4380,Glalie,Glalie,Ice,Flying,Ice Shard,Shadow Ball
4381,Glalie,Glalie,Ice,Flying,Ice Shard,Avalanche
4382,Glalie,Glalie,Ice,Flying,Ice Shard,Gyro Ball
4383,Glalie,Glalie,Ice,Flying,Frost Breath,Shadow Ball
4384,Glalie,Glalie,Ice,Flying,Frost Breath,Avalanche
4385,Glalie,Glalie,Ice,Flying,Frost Breath,Gyro Ball
4386,Spheal,Spheal,Ice,Water,Water Gun,Water Pulse
4387,Spheal,Spheal,Ice,Water,Water Gun,Body Slam
4388,Spheal,Spheal,Ice,Water,Water Gun,Aurora Beam
4389,Spheal,Spheal,Ice,Water,Water Gun,Frustration
4390,Spheal,Spheal,Ice,Water,Water Gun,Return
4391,Spheal,Spheal,Ice,Water,Rock Smash,Water Pulse
4392,Spheal,Spheal,Ice,Water,Rock Smash,Body Slam
4393,Spheal,Spheal,Ice,Water,Rock Smash,Aurora Beam
4394,Spheal,Spheal,Ice,Water,Rock Smash,Frustration
4395,Spheal,Spheal,Ice,Water,Rock Smash,Return
4396,Sealeo,Sealeo,Ice,Water,Water Gun,Water Pulse
