ID,Name,Full Name,Type 1,Type 2,Fast Move,Fast Move Type,Power,Turns,Energy,Charge Move,Charge Move Type,Power,Energy,Charge Time,Fast DPS,Charge DPS,Total DPS
4652,Infernape,Infernape,Fire,Fighting,Rock Smash,Fighting,9,3,6,Flamethrower,Fire,90,55,15,6,6.53,12.53
4653,Infernape,Infernape,Fire,Fighting,Rock Smash,Fighting,9,3,6,Solar Beam,Grass,150,80,21,6,6.48,12.48
4654,Infernape,Infernape,Fire,Fighting,Rock Smash,Fighting,9,3,6,Close Combat,Fighting,100,45,12,6,7.58,13.58
4655,Infernape,Infernape,Fire,Fighting,Rock Smash,Fighting,9,3,6,Blast Burn,Fire,110,50,13.5,6,8.89,14.89
4656,Infernape,Infernape,Fire,Fighting,Rock Smash,Fighting,9,3,6,Frustration,Normal,10,70,18,6,0.56,6.56
4657,Infernape,Infernape,Fire,Fighting,Rock Smash,Fighting,9,3,6,Return,Normal,130,70,18,6,6.56,12.56
4658,Infernape,Infernape,Fire,Fighting,Fire Spin,Fire,9,3,10,Flamethrower,Fire,90,55,9,6.67,10.89,17.56
4659,Infernape,Infernape,Fire,Fighting,Fire Spin,Fire,9,3,10,Solar Beam,Grass,150,80,12,6.67,11.33,18
4660,Infernape,Infernape,Fire,Fighting,Fire Spin,Fire,9,3,10,Close Combat,Fighting,100,45,7.5,6.67,12.13,18.8
4661,Infernape,Infernape,Fire,Fighting,Fire Spin,Fire,9,3,10,Blast Burn,Fire,110,50,7.5,6.67,16,22.67
4662,Infernape,Infernape,Fire,Fighting,Fire Spin,Fire,9,3,10,Frustration,Normal,10,70,10.5,6.67,0.95,7.62
4663,Infernape,Infernape,Fire,Fighting,Fire Spin,Fire,9,3,10,Return,Normal,130,70,10.5,6.67,11.24,17.91
4664,Piplup,Piplup,Water,Fighting,Pound,Normal,5,2,4,Drill Peck,Flying,65,40,10,3,3.5,6.5
4665,Piplup,Piplup,Water,Fighting,Pound,Normal,5,2,4,Bubble Beam,Water,25,40,10,3,1.7,4.7
4666,Piplup,Piplup,Water,Fighting,Pound,Normal,5,2,4,Icy Wind,Ice,60,45,12,3,2.75,5.75
4667,Piplup,Piplup,Water,Fighting,Bubble,Water,7,3,11,Drill Peck,Flying,65,40,6,3.33,5.83,9.16
4668,Piplup,Piplup,Water,Fighting,Bubble,Water,7,3,11,Bubble Beam,Water,25,40,6,3.33,2.83,6.16
4669,Piplup,Piplup,Water,Fighting,Bubble,Water,7,3,11,Icy Wind,Ice,60,45,7.5,3.33,4.4,7.73
4670,Prinplup,Prinplup,Water,Fighting,Metal Claw,Steel,5,2,6,Bubble Beam,Water,25,40,7,4,3,7
4671,Prinplup,Prinplup,Water,Fighting,Metal Claw,Steel,5,2,6,Hydro Pump,Water,130,75,13,4,8.38,12.38
4672,Prinplup,Prinplup,Water,Fighting,Metal Claw,Steel,5,2,6,Icy Wind,Ice,60,45,8,4,5.25,9.25
4673,Prinplup,Prinplup,Water,Fighting,Bubble,Water,7,3,11,Bubble Beam,Water,25,40,6,4,3.5,7.5
4674,Prinplup,Prinplup,Water,Fighting,Bubble,Water,7,3,11,Hydro Pump,Water,130,75,10.5,4,10.38,14.38
4675,Prinplup,Prinplup,Water,Fighting,Bubble,Water,7,3,11,Icy Wind,Ice,60,45,7.5,4,5.6,9.6
4676,Empoleon,Empoleon,Water,Steel,Metal Claw,Steel,5,2,6,Flash Cannon,Steel,110,70,12,5,7.58,12.58
4677,Empoleon,Empoleon,Water,Steel,Metal Claw,Steel,5,2,6,Drill Peck,Flying,65,40,7,5,7.71,12.71
4678,Empoleon,Empoleon,Water,Steel,Metal Claw,Steel,5,2,6,Blizzard,Ice,140,75,13,5,8.92,13.92
4679,Empoleon,Empoleon,Water,Steel,Metal Claw,Steel,5,2,6,Hydro Pump,Water,130,75,13,5,9.92,14.92
4680,Empoleon,Empoleon,Water,Steel,Metal Claw,Steel,5,2,6,Hydro Cannon,Water,80,40,7,5,11.43,16.43
4681,Empoleon,Empoleon,Water,Steel,Waterfall,Water,12,3,8,Flash Cannon,Steel,110,70,13.5,8,6.74,14.74
4682,Empoleon,Empoleon,Water,Steel,Waterfall,Water,12,3,8,Drill Peck,Flying,65,40,7.5,8,7.2,15.2
4683,Empoleon,Empoleon,Water,Steel,Waterfall,Water,12,3,8,Blizzard,Ice,140,75,15,8,7.73,15.73
4684,Empoleon,Empoleon,Water,Steel,Waterfall,Water,12,3,8,Hydro Pump,Water,130,75,15,8,8.6,16.6
4685,Empoleon,Empoleon,Water,Steel,Waterfall,Water,12,3,8,Hydro Cannon,Water,80,40,7.5,8,10.67,18.67
4686,Starly,Starly,Normal,Flying,Quick Attack,Normal,5,2,7,Aerial Ace,Flying,55,45,7,3,3.86,6.86
4687,Starly,Starly,Normal,Flying,Quick Attack,Normal,5,2,7,Brave Bird,Flying,130,55,8,3,8,11
4688,Starly,Starly,Normal,Flying,Tackle,Normal,3,1,2,Aerial Ace,Flying,55,45,11.5,4,2.35,6.35
4689,Starly,Starly,Normal,Flying,Tackle,Normal,3,1,2,Brave Bird,Flying,130,55,14,4,4.57,8.57
4690,Staravia,Staravia,Normal,Flying,Wing Attack,Flying,5,2,7,Heat Wave,Fire,95,75,11,4,5.82,9.82
4691,Staravia,Staravia,Normal,Flying,Wing Attack,Flying,5,2,7,Aerial Ace,Flying,55,45,7,4,5.29,9.29
4692,Staravia,Staravia,Normal,Flying,Wing Attack,Flying,5,2,7,Brave Bird,Flying,130,55,8,4,10.88,14.88
4693,Staravia,Staravia,Normal,Flying,Quick Attack,Normal,5,2,7,Heat Wave,Fire,95,75,11,4,5.82,9.82
4694,Staravia,Staravia,Normal,Flying,Quick Attack,Normal,5,2,7,Aerial Ace,Flying,55,45,7,4,5.29,9.29
4695,Staravia,Staravia,Normal,Flying,Quick Attack,Normal,5,2,7,Brave Bird,Flying,130,55,8,4,10.88,14.88
4696,Staraptor,Staraptor,Normal,Flying,Wing Attack,Flying,5,2,7,Heat Wave,Fire,95,75,11,5,8,13
4697,Staraptor,Staraptor,Normal,Flying,Wing Attack,Flying,5,2,7,Close Combat,Fighting,100,45,7,5,13.29,18.29
4698,Staraptor,Staraptor,Normal,Flying,Wing Attack,Flying,5,2,7,Brave Bird,Flying,130,55,8,5,15.12,20.12
4699,Staraptor,Staraptor,Normal,Flying,Quick Attack,Normal,5,2,7,Heat Wave,Fire,95,75,11,6,8,14
4700,Staraptor,Staraptor,Normal,Flying,Quick Attack,Normal,5,2,7,Close Combat,Fighting,100,45,7,6,13.29,19.29
4701,Staraptor,Staraptor,Normal,Flying,Quick Attack,Normal,5,2,7,Brave Bird,Flying,130,55,8,6,15.12,21.12
4702,Bidoof,Bidoof,Normal,Flying,Tackle,Normal,3,1,2,Ice Beam,Ice,90,55,14,4,2.64,6.64
4703,Bidoof,Bidoof,Normal,Flying,Tackle,Normal,3,1,2,Shadow Ball,Ghost,100,55,14,4,2.93,6.93
4704,Bidoof,Bidoof,Normal,Flying,Tackle,Normal,3,1,2,Thunderbolt,Electric,90,55,14,4,2.64,6.64
4705,Bidoof,Bidoof,Normal,Flying,Tackle,Normal,3,1,2,Hyper Fang,Normal,80,50,12.5,4,3.12,7.12
4706,Bidoof,Bidoof,Normal,Flying,Tackle,Normal,3,1,2,Grass Knot,Grass,90,50,12.5,4,2.96,6.96
4707,Bidoof,Bidoof,Normal,Flying,Tackle,Normal,3,1,2,Crunch,Dark,70,45,11.5,4,2.52,6.52
4708,Bidoof,Bidoof,Normal,Flying,Tackle,Normal,3,1,2,Superpower,Fighting,85,40,10,4,3.5,7.5
4709,Bidoof,Bidoof,Normal,Flying,Take Down,Normal,5,3,8,Ice Beam,Ice,90,55,10.5,2,3.52,5.52
4710,Bidoof,Bidoof,Normal,Flying,Take Down,Normal,5,3,8,Shadow Ball,Ghost,100,55,10.5,2,3.9,5.9
4711,Bidoof,Bidoof,Normal,Flying,Take Down,Normal,5,3,8,Thunderbolt,Electric,90,55,10.5,2,3.52,5.52
4712,Bidoof,Bidoof,Normal,Flying,Take Down,Normal,5,3,8,Hyper Fang,Normal,80,50,10.5,2,3.71,5.71
4713,Bidoof,Bidoof,Normal,Flying,Take Down,Normal,5,3,8,Grass Knot,Grass,90,50,10.5,2,3.52,5.52
4714,Bidoof,Bidoof,Normal,Flying,Take Down,Normal,5,3,8,Crunch,Dark,70,45,9,2,3.22,5.22
4715,Bidoof,Bidoof,Normal,Flying,Take Down,Normal,5,3,8,Superpower,Fighting,85,40,7.5,2,4.67,6.67
4716,Bibarel,Bibarel,Normal,Water,Water Gun,Water,3,1,3,Hyper Beam,Normal,150,80,13.5,6,10,16
4717,Bibarel,Bibarel,Normal,Water,Water Gun,Water,3,1,3,Hyper Fang,Normal,80,50,8.5,6,8.47,14.47
4718,Bibarel,Bibarel,Normal,Water,Water Gun,Water,3,1,3,Surf,Water,65,40,7,6,7,13
4719,Bibarel,Bibarel,Normal,Water,Take Down,Normal,5,3,8,Hyper Beam,Normal,150,80,15,3.33,9,12.33
4720,Bibarel,Bibarel,Normal,Water,Take Down,Normal,5,3,8,Hyper Fang,Normal,80,50,10.5,3.33,6.86,10.19
4721,Bibarel,Bibarel,Normal,Water,Take Down,Normal,5,3,8,Surf,Water,65,40,7.5,3.33,6.53,9.86
4722,Kricketot,Kricketot,Bug,Water,Bug Bite,Bug,3,1,3,Struggle,Normal,35,100,17,2,0.53,2.53
4723,Kricketot,Kricketot,Bug,Water,Struggle Bug,Bug,9,3,8,Struggle,Normal,35,100,19.5,2,0.46,2.46
4724,Kricketune,Kricketune,Bug,Water,Fury Cutter,Bug,2,1,4,Aerial Ace,Flying,55,45,6,4,6.83,10.83
4725,Kricketune,Kricketune,Bug,Water,Fury Cutter,Bug,2,1,4,Bug Buzz,Bug,90,60,7.5,4,10.67,14.67
4726,Kricketune,Kricketune,Bug,Water,Fury Cutter,Bug,2,1,4,X-Scissor,Bug,45,35,4.5,4,8.89,12.89
4727,Kricketune,Kricketune,Bug,Water,Struggle Bug,Bug,9,3,8,Aerial Ace,Flying,55,45,9,5.33,4.56,9.89
4728,Kricketune,Kricketune,Bug,Water,Struggle Bug,Bug,9,3,8,Bug Buzz,Bug,90,60,12,5.33,6.67,12
4729,Kricketune,Kricketune,Bug,Water,Struggle Bug,Bug,9,3,8,X-Scissor,Bug,45,35,7.5,5.33,5.33,10.66
4730,Shinx,Shinx,Electric,Water,Spark,Electric,4,2,8,Discharge,Electric,65,45,6,3,7.33,10.33
4731,Shinx,Shinx,Electric,Water,Spark,Electric,4,2,8,Thunderbolt,Electric,90,55,7,3,8.71,11.71
4732,Shinx,Shinx,Electric,Water,Spark,Electric,4,2,8,Swift,Normal,60,55,7,3,4.86,7.86
4733,Shinx,Shinx,Electric,Water,Tackle,Normal,3,1,2,Discharge,Electric,65,45,11.5,4,3.83,7.83
4734,Shinx,Shinx,Electric,Water,Tackle,Normal,3,1,2,Thunderbolt,Electric,90,55,14,4,4.36,8.36
4735,Shinx,Shinx,Electric,Water,Tackle,Normal,3,1,2,Swift,Normal,60,55,14,4,2.43,6.43
4736,Luxio,Luxio,Electric,Water,Bite,Dark,4,1,2,Thunderbolt,Electric,90,55,14,6,5.71,11.71
4737,Luxio,Luxio,Electric,Water,Bite,Dark,4,1,2,Wild Charge,Electric,100,45,11.5,6,7.74,13.74
4738,Luxio,Luxio,Electric,Water,Bite,Dark,4,1,2,Crunch,Dark,70,45,11.5,6,4.52,10.52
4739,Luxio,Luxio,Electric,Water,Spark,Electric,4,2,8,Thunderbolt,Electric,90,55,7,4,11.43,15.43
4740,Luxio,Luxio,Electric,Water,Spark,Electric,4,2,8,Wild Charge,Electric,100,45,6,4,14.83,18.83
4741,Luxio,Luxio,Electric,Water,Spark,Electric,4,2,8,Crunch,Dark,70,45,6,4,8.67,12.67
4742,Luxray,Luxray,Electric,Water,Spark,Electric,4,2,8,Hyper Beam,Normal,150,80,10,5,13.7,18.7
4743,Luxray,Luxray,Electric,Water,Spark,Electric,4,2,8,Wild Charge,Electric,100,45,6,5,18.17,23.17
4744,Luxray,Luxray,Electric,Water,Spark,Electric,4,2,8,Crunch,Dark,70,45,6,5,10.67,15.67
4745,Luxray,Luxray,Electric,Water,Snarl,Dark,5,3,13,Hyper Beam,Normal,150,80,10.5,3.33,13.05,16.38
4746,Luxray,Luxray,Electric,Water,Snarl,Dark,5,3,13,Wild Charge,Electric,100,45,6,3.33,18.17,21.5
4747,Luxray,Luxray,Electric,Water,Snarl,Dark,5,3,13,Crunch,Dark,70,45,6,3.33,10.67,14
4748,Luxray,Luxray,Electric,Water,Hidden Power,Normal,9,3,8,Hyper Beam,Normal,150,80,15,6,9.13,15.13
4749,Luxray,Luxray,Electric,Water,Hidden Power,Normal,9,3,8,Wild Charge,Electric,100,45,9,6,12.11,18.11
4750,Luxray,Luxray,Electric,Water,Hidden Power,Normal,9,3,8,Crunch,Dark,70,45,9,6,7.11,13.11
4751,Budew,Budew,Grass,Poison,Razor Leaf,Grass,10,2,4,Grass Knot,Grass,90,50,13,6,3.77,9.77
4752,Budew,Budew,Grass,Poison,Razor Leaf,Grass,10,2,4,Energy Ball,Grass,90,55,14,6,3.5,9.5
4753,Budew,Budew,Grass,Poison,Hidden Power,Normal,9,3,8,Grass Knot,Grass,90,50,10.5,3.33,4.67,8
4754,Budew,Budew,Grass,Poison,Hidden Power,Normal,9,3,8,Energy Ball,Grass,90,55,10.5,3.33,4.67,8
4755,Roserade,Roserade,Grass,Poison,Razor Leaf,Grass,10,2,4,Dazzling Gleam,Fairy,110,70,18,12,5.72,17.72
4756,Roserade,Roserade,Grass,Poison,Razor Leaf,Grass,10,2,4,Sludge Bomb,Poison,80,50,13,12,5.77,17.77
4757,Roserade,Roserade,Grass,Poison,Razor Leaf,Grass,10,2,4,Solar Beam,Grass,150,80,20,12,8.45,20.45
4758,Roserade,Roserade,Grass,Poison,Razor Leaf,Grass,10,2,4,Grass Knot,Grass,90,50,13,12,7.77,19.77
4759,Roserade,Roserade,Grass,Poison,Razor Leaf,Grass,10,2,4,Weather Ball - Fire,Grass,90,50,13,12,7.77,19.77
4760,Roserade,Roserade,Grass,Poison,Razor Leaf,Grass,10,2,4,Leaf Storm,Grass,130,55,14,12,10.43,22.43
4761,Roserade,Roserade,Grass,Poison,Poison Jab,Poison,7,2,7,Dazzling Gleam,Fairy,110,70,10,7,10.3,17.3
4762,Roserade,Roserade,Grass,Poison,Poison Jab,Poison,7,2,7,Sludge Bomb,Poison,80,50,8,7,9.38,16.38
4763,Roserade,Roserade,Grass,Poison,Poison Jab,Poison,7,2,7,Solar Beam,Grass,150,80,12,7,14.08,21.08
4764,Roserade,Roserade,Grass,Poison,Poison Jab,Poison,7,2,7,Grass Knot,Grass,90,50,8,7,12.62,19.62
4765,Roserade,Roserade,Grass,Poison,Poison Jab,Poison,7,2,7,Weather Ball - Fire,Grass,90,50,8,7,12.62,19.62
4766,Roserade,Roserade,Grass,Poison,Poison Jab,Poison,7,2,7,Leaf Storm,Grass,130,55,8,7,18.25,25.25
4767,Roserade,Roserade,Grass,Poison,Bullet Seed,Grass,5,3,13,Dazzling Gleam,Fairy,110,70,9,4,11.44,15.44
4768,Roserade,Roserade,Grass,Poison,Bullet Seed,Grass,5,3,13,Sludge Bomb,Poison,80,50,6,4,12.5,16.5
4769,Roserade,Roserade,Grass,Poison,Bullet Seed,Grass,5,3,13,Solar Beam,Grass,150,80,10.5,4,16.1,20.1
4770,Roserade,Roserade,Grass,Poison,Bullet Seed,Grass,5,3,13,Grass Knot,Grass,90,50,6,4,16.83,20.83
4771,Roserade,Roserade,Grass,Poison,Bullet Seed,Grass,5,3,13,Weather Ball - Fire,Grass,90,50,6,4,16.83,20.83
4772,Roserade,Roserade,Grass,Poison,Bullet Seed,Grass,5,3,13,Leaf Storm,Grass,130,55,7.5,4,19.47,23.47
4773,Cranidos,Cranidos,Rock,Poison,Zen Headbutt,Psychic,8,3,6,Ancient Power,Rock,45,45,12,5.33,4.5,9.83
4774,Cranidos,Cranidos,Rock,Poison,Zen Headbutt,Psychic,8,3,6,Rock Tomb,Rock,70,60,15,5.33,5.53,10.86
4775,Cranidos,Cranidos,Rock,Poison,Zen Headbutt,Psychic,8,3,6,Bulldoze,Ground,80,60,15,5.33,5.27,10.6
4776,Cranidos,Cranidos,Rock,Poison,Take Down,Normal,5,3,8,Ancient Power,Rock,45,45,9,3.33,6,9.33
4777,Cranidos,Cranidos,Rock,Poison,Take Down,Normal,5,3,8,Rock Tomb,Rock,70,60,12,3.33,6.92,10.25
4778,Cranidos,Cranidos,Rock,Poison,Take Down,Normal,5,3,8,Bulldoze,Ground,80,60,12,3.33,6.58,9.91
4779,Rampardos,Rampardos,Rock,Poison,Zen Headbutt,Psychic,8,3,6,Flamethrower,Fire,90,55,15,6,6.4,12.4
4780,Rampardos,Rampardos,Rock,Poison,Zen Headbutt,Psychic,8,3,6,Rock Slide,Rock,75,45,12,6,8,14
4781,Rampardos,Rampardos,Rock,Poison,Zen Headbutt,Psychic,8,3,6,Outrage,Dragon,110,60,15,6,7.87,13.87
4782,Rampardos,Rampardos,Rock,Poison,Smack Down,Rock,12,3,8,Flamethrower,Fire,90,55,10.5,10.67,9.14,19.81
4783,Rampardos,Rampardos,Rock,Poison,Smack Down,Rock,12,3,8,Rock Slide,Rock,75,45,9,10.67,10.67,21.34
4784,Rampardos,Rampardos,Rock,Poison,Smack Down,Rock,12,3,8,Outrage,Dragon,110,60,12,10.67,9.83,20.5
4785,Shieldon,Shieldon,Rock,Steel,Tackle,Normal,3,1,2,Ancient Power,Rock,45,45,11.5,4,1.83,5.83
4786,Shieldon,Shieldon,Rock,Steel,Tackle,Normal,3,1,2,Rock Tomb,Rock,70,60,15,4,2.2,6.2
4787,Shieldon,Shieldon,Rock,Steel,Tackle,Normal,3,1,2,Heavy Slam,Steel,70,50,12.5,4,2.16,6.16
4788,Shieldon,Shieldon,Rock,Steel,Iron Tail,Steel,9,3,6,Ancient Power,Rock,45,45,12,2.67,1.75,4.42
4789,Shieldon,Shieldon,Rock,Steel,Iron Tail,Steel,9,3,6,Rock Tomb,Rock,70,60,15,2.67,2.2,4.87
4790,Shieldon,Shieldon,Rock,Steel,Iron Tail,Steel,9,3,6,Heavy Slam,Steel,70,50,13.5,2.67,2,4.67
4791,Bastiodon,Bastiodon,Rock,Steel,Iron Tail,Steel,9,3,6,Flamethrower,Fire,90,55,15,3.33,2.8,6.13
4792,Bastiodon,Bastiodon,Rock,Steel,Iron Tail,Steel,9,3,6,Stone Edge,Rock,100,55,15,3.33,3.73,7.06
4793,Bastiodon,Bastiodon,Rock,Steel,Iron Tail,Steel,9,3,6,Flash Cannon,Steel,110,70,18,3.33,2.83,6.16
4794,Bastiodon,Bastiodon,Rock,Steel,Smack Down,Rock,12,3,8,Flamethrower,Fire,90,55,10.5,4.67,4,8.67
4795,Bastiodon,Bastiodon,Rock,Steel,Smack Down,Rock,12,3,8,Stone Edge,Rock,100,55,10.5,4.67,5.33,10
4796,Bastiodon,Bastiodon,Rock,Steel,Smack Down,Rock,12,3,8,Flash Cannon,Steel,110,70,13.5,4.67,3.78,8.45
4797,Burmy,Burmy (Plant Cloak),Bug,Steel,Bug Bite,Bug,3,1,3,Struggle,Normal,35,100,17,4,0.65,4.65
4798,Burmy,Burmy (Plant Cloak),Bug,Steel,Tackle,Normal,3,1,2,Struggle,Normal,35,100,25,2,0.44,2.44
4799,Burmy,Burmy (Sandy Cloak),Bug,Steel,Bug Bite,Bug,3,1,3,Struggle,Normal,35,100,17,4,0.65,4.65
4800,Burmy,Burmy (Sandy Cloak),Bug,Steel,Tackle,Normal,3,1,2,Struggle,Normal,35,100,25,2,0.44,2.44
4801,Burmy,Burmy (Trash Cloak),Bug,Steel,Bug Bite,Bug,3,1,3,Struggle,Normal,35,100,17,4,0.65,4.65
4802,Burmy,Burmy (Trash Cloak),Bug,Steel,Tackle,Normal,3,1,2,Struggle,Normal,35,100,25,2,0.44,2.44
4803,Wormadam,Wormadam (Plant Cloak),Bug,Grass,Bug Bite,Bug,3,1,3,Psybeam,Psychic,70,60,10,6,4.7,10.7
4804,Wormadam,Wormadam (Plant Cloak),Bug,Grass,Bug Bite,Bug,3,1,3,Bug Buzz,Bug,90,60,10,6,7.2,13.2
4805,Wormadam,Wormadam (Plant Cloak),Bug,Grass,Bug Bite,Bug,3,1,3,Energy Ball,Grass,90,55,9.5,6,6.32,12.32
4806,Wormadam,Wormadam (Plant Cloak),Bug,Grass,Confusion,Psychic,16,4,12,Psybeam,Psychic,70,60,10,5.5,4.7,10.2
4807,Wormadam,Wormadam (Plant Cloak),Bug,Grass,Confusion,Psychic,16,4,12,Bug Buzz,Bug,90,60,10,5.5,7.2,12.7
4808,Wormadam,Wormadam (Plant Cloak),Bug,Grass,Confusion,Psychic,16,4,12,Energy Ball,Grass,90,55,10,5.5,6,11.5
4809,Wormadam,Wormadam (Sandy Cloak),Bug,Ground,Bug Bite,Bug,3,1,3,Psybeam,Psychic,70,60,10,6,4.7,10.7
4810,Wormadam,Wormadam (Sandy Cloak),Bug,Ground,Bug Bite,Bug,3,1,3,Bug Buzz,Bug,90,60,10,6,7.2,13.2
4811,Wormadam,Wormadam (Sandy Cloak),Bug,Ground,Bug Bite,Bug,3,1,3,Bulldoze,Ground,80,60,10,6,5.3,11.3
4812,Wormadam,Wormadam (Sandy Cloak),Bug,Ground,Confusion,Psychic,16,4,12,Psybeam,Psychic,70,60,10,5.5,4.7,10.2
4813,Wormadam,Wormadam (Sandy Cloak),Bug,Ground,Confusion,Psychic,16,4,12,Bug Buzz,Bug,90,60,10,5.5,7.2,12.7
4814,Wormadam,Wormadam (Sandy Cloak),Bug,Ground,Confusion,Psychic,16,4,12,Bulldoze,Ground,80,60,10,5.5,5.3,10.8
4815,Wormadam,Wormadam (Trash Cloak),Bug,Steel,Bug Bite,Bug,3,1,3,Psybeam,Psychic,70,60,10,6,4.7,10.7
4816,Wormadam,Wormadam (Trash Cloak),Bug,Steel,Bug Bite,Bug,3,1,3,Bug Buzz,Bug,90,60,10,6,7.2,13.2
4817,Wormadam,Wormadam (Trash Cloak),Bug,Steel,Bug Bite,Bug,3,1,3,Iron Head,Steel,70,50,8.5,6,5.53,11.53
4818,Wormadam,Wormadam (Trash Cloak),Bug,Steel,Confusion,Psychic,16,4,12,Psybeam,Psychic,70,60,10,5.5,4.7,10.2
4819,Wormadam,Wormadam (Trash Cloak),Bug,Steel,Confusion,Psychic,16,4,12,Bug Buzz,Bug,90,60,10,5.5,7.2,12.7
4820,Wormadam,Wormadam (Trash Cloak),Bug,Steel,Confusion,Psychic,16,4,12,Iron Head,Steel,70,50,10,5.5,4.7,10.2
4821,Mothim,Mothim,Bug,Flying,Bug Bite,Bug,3,1,3,Psybeam,Psychic,70,60,10,8,6,14
4822,Mothim,Mothim,Bug,Flying,Bug Bite,Bug,3,1,3,Aerial Ace,Flying,55,45,7.5,8,6.27,14.27
4823,Mothim,Mothim,Bug,Flying,Bug Bite,Bug,3,1,3,Bug Buzz,Bug,90,60,10,8,9.2,17.2
4824,Mothim,Mothim,Bug,Flying,Air Slash,Flying,9,3,9,Psybeam,Psychic,70,60,10.5,5.33,5.71,11.04
4825,Mothim,Mothim,Bug,Flying,Air Slash,Flying,9,3,9,Aerial Ace,Flying,55,45,7.5,5.33,6.27,11.6
4826,Mothim,Mothim,Bug,Flying,Air Slash,Flying,9,3,9,Bug Buzz,Bug,90,60,10.5,5.33,8.76,14.09
4827,Combee,Combee,Bug,Flying,Bug Bite,Bug,3,1,3,Bug Buzz,Bug,90,60,10,4,3.4,7.4
4828,Vespiquen,Vespiquen,Bug,Flying,Fury Cutter,Bug,2,1,4,Bug Buzz,Bug,90,60,7.5,4,10,14
4829,Vespiquen,Vespiquen,Bug,Flying,Fury Cutter,Bug,2,1,4,Power Gem,Rock,80,60,7.5,4,7.47,11.47
4830,Vespiquen,Vespiquen,Bug,Flying,Fury Cutter,Bug,2,1,4,Signal Beam,Bug,75,55,7,4,9,13
4831,Vespiquen,Vespiquen,Bug,Flying,Fury Cutter,Bug,2,1,4,X-Scissor,Bug,45,35,4.5,4,8.44,12.44
4832,Vespiquen,Vespiquen,Bug,Flying,Fury Cutter,Bug,2,1,4,Fell Stinger,Bug,20,35,4.5,4,3.78,7.78
4833,Vespiquen,Vespiquen,Bug,Flying,Bug Bite,Bug,3,1,3,Bug Buzz,Bug,90,60,10,6,7.5,13.5
4834,Vespiquen,Vespiquen,Bug,Flying,Bug Bite,Bug,3,1,3,Power Gem,Rock,80,60,10,6,5.6,11.6
4835,Vespiquen,Vespiquen,Bug,Flying,Bug Bite,Bug,3,1,3,Signal Beam,Bug,75,55,9.5,6,6.63,12.63
4836,Vespiquen,Vespiquen,Bug,Flying,Bug Bite,Bug,3,1,3,X-Scissor,Bug,45,35,6,6,6.33,12.33
4837,Vespiquen,Vespiquen,Bug,Flying,Bug Bite,Bug,3,1,3,Fell Stinger,Bug,20,35,6,6,2.83,8.83
4838,Vespiquen,Vespiquen,Bug,Flying,Poison Sting,Poison,3,2,9,Bug Buzz,Bug,90,60,7,3,10.71,13.71
4839,Vespiquen,Vespiquen,Bug,Flying,Poison Sting,Poison,3,2,9,Power Gem,Rock,80,60,7,3,8,11
4840,Vespiquen,Vespiquen,Bug,Flying,Poison Sting,Poison,3,2,9,Signal Beam,Bug,75,55,7,3,9,12
4841,Vespiquen,Vespiquen,Bug,Flying,Poison Sting,Poison,3,2,9,X-Scissor,Bug,45,35,4,3,9.5,12.5
4842,Vespiquen,Vespiquen,Bug,Flying,Poison Sting,Poison,3,2,9,Fell Stinger,Bug,20,35,4,3,4.25,7.25
4843,Vespiquen,Vespiquen,Bug,Flying,Air Slash,Flying,9,3,9,Bug Buzz,Bug,90,60,10.5,4.67,7.14,11.81
4844,Vespiquen,Vespiquen,Bug,Flying,Air Slash,Flying,9,3,9,Power Gem,Rock,80,60,10.5,4.67,5.33,10
4845,Vespiquen,Vespiquen,Bug,Flying,Air Slash,Flying,9,3,9,Signal Beam,Bug,75,55,10.5,4.67,6,10.67
4846,Vespiquen,Vespiquen,Bug,Flying,Air Slash,Flying,9,3,9,X-Scissor,Bug,45,35,6,4.67,6.33,11
4847,Vespiquen,Vespiquen,Bug,Flying,Air Slash,Flying,9,3,9,Fell Stinger,Bug,20,35,6,4.67,2.83,7.5
4848,Pachirisu,Pachirisu,Electric,Flying,Spark,Electric,4,2,8,Thunder Punch,Electric,55,40,5,3,6.2,9.2
4849,Pachirisu,Pachirisu,Electric,Flying,Spark,Electric,4,2,8,Thunder,Electric,100,60,8,3,7,10
4850,Pachirisu,Pachirisu,Electric,Flying,Spark,Electric,4,2,8,Thunderbolt,Electric,90,55,7,3,7.14,10.14
4851,Pachirisu,Pachirisu,Electric,Flying,Volt Switch,Electric,12,4,16,Thunder Punch,Electric,55,40,6,3.5,5.17,8.67
4852,Pachirisu,Pachirisu,Electric,Flying,Volt Switch,Electric,12,4,16,Thunder,Electric,100,60,8,3.5,7,10.5
4853,Pachirisu,Pachirisu,Electric,Flying,Volt Switch,Electric,12,4,16,Thunderbolt,Electric,90,55,8,3.5,6.25,9.75
4854,Buizel,Buizel,Water,Flying,Quick Attack,Normal,5,2,7,Aqua Jet,Water,45,45,7,4,4.86,8.86
4855,Buizel,Buizel,Water,Flying,Quick Attack,Normal,5,2,7,Water Pulse,Water,70,60,9,4,5.89,9.89
4856,Buizel,Buizel,Water,Flying,Quick Attack,Normal,5,2,7,Swift,Normal,60,55,8,4,4.75,8.75
4857,Buizel,Buizel,Water,Flying,Water Gun,Water,3,1,3,Aqua Jet,Water,45,45,7.5,6,4.53,10.53
