ID,Name,Full Name,Fast Move,Charge Move
3902,Cherrim,Cherrim (Overcast Form),Razor Leaf,Solar Beam
3903,Cherrim,Cherrim (Overcast Form),Bullet Seed,Hyper Beam
3904,Cherrim,Cherrim (Overcast Form),Bullet Seed,Dazzling Gleam
3905,Cherrim,Cherrim (Overcast Form),Bullet Seed,Solar Beam
3906,Cherrim,Cherrim (Sunshine Form),Razor Leaf,Hyper Beam
3907,Cherrim,Cherrim (Sunshine Form),Razor Leaf,Dazzling Gleam
3908,Cherrim,Cherrim (Sunshine Form),Razor Leaf,Solar Beam
3909,Cherrim,Cherrim (Sunshine Form),Razor Leaf,Weather Ball - Fire
3910,Cherrim,Cherrim (Sunshine Form),Bullet Seed,Hyper Beam
3911,Cherrim,Cherrim (Sunshine Form),Bullet Seed,Dazzling Gleam
3912,Cherrim,Cherrim (Sunshine Form),Bullet Seed,Solar Beam
3913,Cherrim,Cherrim (Sunshine Form),Bullet Seed,Weather Ball - Fire
3914,Shellos,Shellos (East Sea),Mud-Slap,Mud Bomb
3915,Shellos,Shellos (East Sea),Mud-Slap,Water Pulse
3916,Shellos,Shellos (East Sea),Mud-Slap,Body Slam
3917,Shellos,Shellos (East Sea),Hidden Power,Mud Bomb
3918,Shellos,Shellos (East Sea),Hidden Power,Water Pulse
3919,Shellos,Shellos (East Sea),Hidden Power,Body Slam
3920,Shellos,Shellos (West Sea),Mud-Slap,Mud Bomb
3921,Shellos,Shellos (West Sea),Mud-Slap,Water Pulse
3922,Shellos,Shellos (West Sea),Mud-Slap,Body Slam
3923,Shellos,Shellos (West Sea),Hidden Power,Mud Bomb
3924,Shellos,Shellos (West Sea),Hidden Power,Water Pulse
3925,Shellos,Shellos (West Sea),Hidden Power,Body Slam
3926,Gastrodon,Gastrodon (East Sea),Mud-Slap,Water Pulse
3927,Gastrodon,Gastrodon (East Sea),Mud-Slap,Body Slam
3928,Gastrodon,Gastrodon (East Sea),Mud-Slap,Earth Power
3929,Gastrodon,Gastrodon (East Sea),Hidden Power,Water Pulse
3930,Gastrodon,Gastrodon (East Sea),Hidden Power,Body Slam
3931,Gastrodon,Gastrodon (East Sea),Hidden Power,Earth Power
3932,Gastrodon,Gastrodon (West Sea),Mud-Slap,Water Pulse
3933,Gastrodon,Gastrodon (West Sea),Mud-Slap,Body Slam
3934,Gastrodon,Gastrodon (West Sea),Mud-Slap,Earth Power
3935,Gastrodon,Gastrodon (West Sea),Hidden Power,Water Pulse
3936,Gastrodon,Gastrodon (West Sea),Hidden Power,Body Slam
3937,Gastrodon,Gastrodon (West Sea),Hidden Power,Earth Power
3938,Ambipom,Ambipom,Scratch,Hyper Beam
3939,Ambipom,Ambipom,Scratch,Aerial Ace
3940,Ambipom,Ambipom,Scratch,Low Sweep
3941,Ambipom,Ambipom,Scratch,Frustration
3942,Ambipom,Ambipom,Astonish,Hyper Beam
3943,Ambipom,Ambipom,Astonish,Aerial Ace
3944,Ambipom,Ambipom,Astonish,Low Sweep
3945,Ambipom,Ambipom,Astonish,Frustration
3946,Drifloon,Drifloon,Astonish,Ominous Wind
3947,Drifloon,Drifloon,Astonish,Shadow Ball
3948,Drifloon,Drifloon,Astonish,Icy Wind
3949,Drifloon,Drifloon,Hex,Ominous Wind
3950,Drifloon,Drifloon,Hex,Shadow Ball
3951,Drifloon,Drifloon,Hex,Icy Wind
3952,Drifblim,Drifblim,Astonish,Ominous Wind
3953,Drifblim,Drifblim,Astonish,Shadow Ball
3954,Drifblim,Drifblim,Astonish,Icy Wind
3955,Drifblim,Drifblim,Hex,Ominous Wind
3956,Drifblim,Drifblim,Hex,Shadow Ball
3957,Drifblim,Drifblim,Hex,Icy Wind
3958,Buneary,Buneary,Quick Attack,Fire Punch
3959,Buneary,Buneary,Quick Attack,Swift
3960,Buneary,Buneary,Pound,Fire Punch
3961,Buneary,Buneary,Pound,Swift
3962,Lopunny,Lopunny,Low Kick,Hyper Beam
3963,Lopunny,Lopunny,Low Kick,Fire Punch
3964,Lopunny,Lopunny,Low Kick,Focus Blast
3965,Lopunny,Lopunny,Pound,Hyper Beam
3966,Lopunny,Lopunny,Pound,Fire Punch
3967,Lopunny,Lopunny,Pound,Focus Blast
3968,Mismagius,Mismagius,Sucker Punch,Dark Pulse
3969,Mismagius,Mismagius,Sucker Punch,Shadow Ball
3970,Mismagius,Mismagius,Sucker Punch,Dazzling Gleam
3971,Mismagius,Mismagius,Sucker Punch,Frustration
3972,Mismagius,Mismagius,Hex,Dark Pulse
3973,Mismagius,Mismagius,Hex,Shadow Ball
3974,Mismagius,Mismagius,Hex,Dazzling Gleam
3975,Mismagius,Mismagius,Hex,Frustration
3976,Honchkrow,Honchkrow,Peck,Dark Pulse
3977,Honchkrow,Honchkrow,Peck,Psychic
3978,Honchkrow,Honchkrow,Peck,Brave Bird
3979,Honchkrow,Honchkrow,Peck,Sky Attack
3980,Honchkrow,Honchkrow,Peck,Frustration
3981,Honchkrow,Honchkrow,Snarl,Dark Pulse
3982,Honchkrow,Honchkrow,Snarl,Psychic
3983,Honchkrow,Honchkrow,Snarl,Brave Bird
3984,Honchkrow,Honchkrow,Snarl,Sky Attack
3985,Honchkrow,Honchkrow,Snarl,Frustration
3986,Glameow,Glameow,Quick Attack,Aerial Ace
3987,Glameow,Glameow,Quick Attack,Thunderbolt
3988,Glameow,Glameow,Quick Attack,Play Rough
3989,Glameow,Glameow,Scratch,Aerial Ace
3990,Glameow,Glameow,Scratch,Thunderbolt
3991,Glameow,Glameow,Scratch,Play Rough
3992,Purugly,Purugly,Shadow Claw,Aerial Ace
3993,Purugly,Purugly,Shadow Claw,Thunder
3994,Purugly,Purugly,Shadow Claw,Play Rough
3995,Purugly,Purugly,Scratch,Aerial Ace
3996,Purugly,Purugly,Scratch,Thunder
3997,Purugly,Purugly,Scratch,Play Rough
3998,Chingling,Chingling,Zen Headbutt,Wrap
3999,Chingling,Chingling,Zen Headbutt,Psyshock
4000,Chingling,Chingling,Zen Headbutt,Shadow Ball
4001,Chingling,Chingling,Astonish,Wrap
4002,Chingling,Chingling,Astonish,Psyshock
4003,Chingling,Chingling,Astonish,Shadow Ball
4004,Stunky,Stunky,Bite,Flamethrower
4005,Stunky,Stunky,Bite,Sludge Bomb
4006,Stunky,Stunky,Bite,Crunch
4007,Stunky,Stunky,Bite,Frustration
4008,Stunky,Stunky,Scratch,Flamethrower
4009,Stunky,Stunky,Scratch,Sludge Bomb
4010,Stunky,Stunky,Scratch,Crunch
4011,Stunky,Stunky,Scratch,Frustration
4012,Skuntank,Skuntank,Bite,Flamethrower
4013,Skuntank,Skuntank,Bite,Sludge Bomb
4014,Skuntank,Skuntank,Bite,Crunch
4015,Skuntank,Skuntank,Bite,Frustration
4016,Skuntank,Skuntank,Poison Jab,Flamethrower
4017,Skuntank,Skuntank,Poison Jab,Sludge Bomb
4018,Skuntank,Skuntank,Poison Jab,Crunch
4019,Skuntank,Skuntank,Poison Jab,Frustration
4020,Bronzor,Bronzor,Tackle,Psyshock
4021,Bronzor,Bronzor,Tackle,Gyro Ball
4022,Bronzor,Bronzor,Tackle,Heavy Slam
4023,Bronzor,Bronzor,Tackle,Payback
4024,Bronzor,Bronzor,Confusion,Psyshock
4025,Bronzor,Bronzor,Confusion,Gyro Ball
4026,Bronzor,Bronzor,Confusion,Heavy Slam
4027,Bronzor,Bronzor,Confusion,Payback
4028,Bronzong,Bronzong,Confusion,Flash Cannon
4029,Bronzong,Bronzong,Confusion,Psyshock
4030,Bronzong,Bronzong,Confusion,Bulldoze
4031,Bronzong,Bronzong,Confusion,Psychic
4032,Bronzong,Bronzong,Confusion,Heavy Slam
4033,Bronzong,Bronzong,Confusion,Payback
4034,Bronzong,Bronzong,Feint Attack,Flash Cannon
4035,Bronzong,Bronzong,Feint Attack,Psyshock
4036,Bronzong,Bronzong,Feint Attack,Bulldoze
4037,Bronzong,Bronzong,Feint Attack,Psychic
4038,Bronzong,Bronzong,Feint Attack,Heavy Slam
4039,Bronzong,Bronzong,Feint Attack,Payback
4040,Bonsly,Bonsly,Rock Throw,Earthquake
4041,Bonsly,Bonsly,Rock Throw,Rock Tomb
4042,Bonsly,Bonsly,Rock Throw,Rock Slide
4043,Bonsly,Bonsly,Counter,Earthquake
4044,Bonsly,Bonsly,Counter,Rock Tomb
4045,Bonsly,Bonsly,Counter,Rock Slide
4046,Mime Jr.,Mime Jr.,Pound,Psybeam
4047,Mime Jr.,Mime Jr.,Pound,Psyshock
4048,Mime Jr.,Mime Jr.,Pound,Psychic
4049,Mime Jr.,Mime Jr.,Confusion,Psybeam
4050,Mime Jr.,Mime Jr.,Confusion,Psyshock
4051,Mime Jr.,Mime Jr.,Confusion,Psychic
4052,Happiny,Happiny,Pound,Psychic
4053,Happiny,Happiny,Zen Headbutt,Psychic
4054,Chatot,Chatot,Peck,Heat Wave
4055,Chatot,Chatot,Peck,Sky Attack
4056,Chatot,Chatot,Peck,Night Shade
4057,Chatot,Chatot,Steel Wing,Heat Wave
4058,Chatot,Chatot,Steel Wing,Sky Attack
4059,Chatot,Chatot,Steel Wing,Night Shade
4060,Spiritomb,Spiritomb,Sucker Punch,Shadow Sneak
4061,Spiritomb,Spiritomb,Sucker Punch,Ominous Wind
4062,Spiritomb,Spiritomb,Sucker Punch,Shadow Ball
4063,Spiritomb,Spiritomb,Feint Attack,Shadow Sneak
4064,Spiritomb,Spiritomb,Feint Attack,Ominous Wind
4065,Spiritomb,Spiritomb,Feint Attack,Shadow Ball
4066,Gible,Gible,Mud Shot,Dig
4067,Gible,Gible,Mud Shot,Twister
4068,Gible,Gible,Mud Shot,Body Slam
4069,Gible,Gible,Mud Shot,Frustration
4070,Gible,Gible,Take Down,Dig
4071,Gible,Gible,Take Down,Twister
4072,Gible,Gible,Take Down,Body Slam
4073,Gible,Gible,Take Down,Frustration
4074,Gabite,Gabite,Mud Shot,Flamethrower
4075,Gabite,Gabite,Mud Shot,Dig
4076,Gabite,Gabite,Mud Shot,Twister
4077,Gabite,Gabite,Mud Shot,Frustration
4078,Gabite,Gabite,Take Down,Flamethrower
4079,Gabite,Gabite,Take Down,Dig
4080,Gabite,Gabite,Take Down,Twister
4081,Gabite,Gabite,Take Down,Frustration
4082,Garchomp,Garchomp,Mud Shot,Earthquake
4083,Garchomp,Garchomp,Mud Shot,Fire Blast
4084,Garchomp,Garchomp,Mud Shot,Sand Tomb
4085,Garchomp,Garchomp,Mud Shot,Outrage
4086,Garchomp,Garchomp,Mud Shot,Earth Power
4087,Garchomp,Garchomp,Dragon Tail,Earthquake
4088,Garchomp,Garchomp,Dragon Tail,Fire Blast
4089,Garchomp,Garchomp,Dragon Tail,Sand Tomb
4090,Garchomp,Garchomp,Dragon Tail,Outrage
4091,Garchomp,Garchomp,Dragon Tail,Earth Power
4092,Munchlax,Munchlax,Lick,Gunk Shot
4093,Munchlax,Munchlax,Lick,Bulldoze
4094,Munchlax,Munchlax,Lick,Body Slam
4095,Munchlax,Munchlax,Tackle,Gunk Shot
4096,Munchlax,Munchlax,Tackle,Bulldoze
4097,Munchlax,Munchlax,Tackle,Body Slam
4098,Riolu,Riolu,Quick Attack,Cross Chop
4099,Riolu,Riolu,Quick Attack,Low Sweep
4100,Riolu,Riolu,Quick Attack,Brick Break
4101,Riolu,Riolu,Counter,Cross Chop
4102,Riolu,Riolu,Counter,Low Sweep
4103,Riolu,Riolu,Counter,Brick Break
4104,Lucario,Lucario,Bullet Punch,Flash Cannon
4105,Lucario,Lucario,Bullet Punch,Shadow Ball
4106,Lucario,Lucario,Bullet Punch,Close Combat
4107,Lucario,Lucario,Bullet Punch,Power-Up Punch
4108,Lucario,Lucario,Bullet Punch,Aura Sphere
4109,Lucario,Lucario,Counter,Flash Cannon
4110,Lucario,Lucario,Counter,Shadow Ball
4111,Lucario,Lucario,Counter,Close Combat
4112,Lucario,Lucario,Counter,Power-Up Punch
4113,Lucario,Lucario,Counter,Aura Sphere
4114,Hippopotas,Hippopotas,Bite,Dig
4115,Hippopotas,Hippopotas,Bite,Rock Tomb
4116,Hippopotas,Hippopotas,Bite,Body Slam
4117,Hippopotas,Hippopotas,Bite,Frustration
4118,Hippopotas,Hippopotas,Tackle,Dig
4119,Hippopotas,Hippopotas,Tackle,Rock Tomb
4120,Hippopotas,Hippopotas,Tackle,Body Slam
4121,Hippopotas,Hippopotas,Tackle,Frustration
4122,Hippowdon,Hippowdon,Bite,Earthquake
4123,Hippowdon,Hippowdon,Bite,Stone Edge
4124,Hippowdon,Hippowdon,Bite,Body Slam
4125,Hippowdon,Hippowdon,Bite,Weather Ball - Rock
4126,Hippowdon,Hippowdon,Bite,Earth Power
4127,Hippowdon,Hippowdon,Bite,Frustration
4128,Hippowdon,Hippowdon,Fire Fang,Earthquake
4129,Hippowdon,Hippowdon,Fire Fang,Stone Edge
4130,Hippowdon,Hippowdon,Fire Fang,Body Slam
4131,Hippowdon,Hippowdon,Fire Fang,Weather Ball - Rock
4132,Hippowdon,Hippowdon,Fire Fang,Earth Power
4133,Hippowdon,Hippowdon,Fire Fang,Frustration
4134,Hippowdon,Hippowdon,Thunder Fang,Earthquake
4135,Hippowdon,Hippowdon,Thunder Fang,Stone Edge
4136,Hippowdon,Hippowdon,Thunder Fang,Body Slam
4137,Hippowdon,Hippowdon,Thunder Fang,Weather Ball - Rock
4138,Hippowdon,Hippowdon,Thunder Fang,Earth Power
4139,Hippowdon,Hippowdon,Thunder Fang,Frustration
4140,Hippowdon,Hippowdon,Ice Fang,Earthquake
4141,Hippowdon,Hippowdon,Ice Fang,Stone Edge
4142,Hippowdon,Hippowdon,Ice Fang,Body Slam
4143,Hippowdon,Hippowdon,Ice Fang,Weather Ball - Rock
4144,Hippowdon,Hippowdon,Ice Fang,Earth Power
4145,Hippowdon,Hippowdon,Ice Fang,Frustration
4146,Skorupi,Skorupi,Poison Sting,Aqua Tail
4147,Skorupi,Skorupi,Poison Sting,Cross Poison
4148,Skorupi,Skorupi,Poison Sting,Sludge Bomb
4149,Skorupi,Skorupi,Infestation,Aqua Tail
4150,Skorupi,Skorupi,Infestation,Cross Poison
4151,Skorupi,Skorupi,Infestation,Sludge Bomb
4152,Drapion,Drapion,Bite,Aqua Tail
4153,Drapion,Drapion,Bite,Sludge Bomb
4154,Drapion,Drapion,Bite,Crunch
4155,Drapion,Drapion,Bite,Fell Stinger
4156,Drapion,Drapion,Poison Sting,Aqua Tail
4157,Drapion,Drapion,Poison Sting,Sludge Bomb
4158,Drapion,Drapion,Poison Sting,Crunch
4159,Drapion,Drapion,Poison Sting,Fell Stinger
4160,Drapion,Drapion,Infestation,Aqua Tail
4161,Drapion,Drapion,Infestation,Sludge Bomb
4162,Drapion,Drapion,Infestation,Crunch
4163,Drapion,Drapion,Infestation,Fell Stinger
4164,Drapion,Drapion,Ice Fang,Aqua Tail
4165,Drapion,Drapion,Ice Fang,Sludge Bomb
4166,Drapion,Drapion,Ice Fang,Crunch
4167,Drapion,Drapion,Ice Fang,Fell Stinger
4168,Croagunk,Croagunk,Poison Jab,Low Sweep
4169,Croagunk,Croagunk,Poison Jab,Sludge Bomb
4170,Croagunk,Croagunk,Poison Jab,Brick Break
4171,Croagunk,Croagunk,Poison Sting,Low Sweep
4172,Croagunk,Croagunk,Poison Sting,Sludge Bomb
4173,Croagunk,Croagunk,Poison Sting,Brick Break
4174,Toxicroak,Toxicroak,Poison Jab,Sludge Bomb
4175,Toxicroak,Toxicroak,Poison Jab,Mud Bomb
4176,Toxicroak,Toxicroak,Poison Jab,Dynamic Punch
4177,Toxicroak,Toxicroak,Counter,Sludge Bomb
4178,Toxicroak,Toxicroak,Counter,Mud Bomb
4179,Toxicroak,Toxicroak,Counter,Dynamic Punch
4180,Carnivine,Carnivine,Bite,Power Whip
4181,Carnivine,Carnivine,Bite,Energy Ball
4182,Carnivine,Carnivine,Bite,Crunch
4183,Carnivine,Carnivine,Vine Whip,Power Whip
4184,Carnivine,Carnivine,Vine Whip,Energy Ball
4185,Carnivine,Carnivine,Vine Whip,Crunch
4186,Finneon,Finneon,Pound,Ice Beam
4187,Finneon,Finneon,Pound,Water Pulse
4188,Finneon,Finneon,Pound,Silver Wind
4189,Finneon,Finneon,Water Gun,Ice Beam
4190,Finneon,Finneon,Water Gun,Water Pulse
4191,Finneon,Finneon,Water Gun,Silver Wind
4192,Lumineon,Lumineon,Water Gun,Blizzard
4193,Lumineon,Lumineon,Water Gun,Water Pulse
4194,Lumineon,Lumineon,Water Gun,Silver Wind
4195,Lumineon,Lumineon,Waterfall,Blizzard
4196,Lumineon,Lumineon,Waterfall,Water Pulse
4197,Lumineon,Lumineon,Waterfall,Silver Wind
4198,Mantyke,Mantyke,Tackle,Ice Beam
4199,Mantyke,Mantyke,Tackle,Aerial Ace
4200,Mantyke,Mantyke,Tackle,Water Pulse
4201,Mantyke,Mantyke,Bubble,Ice Beam
4202,Mantyke,Mantyke,Bubble,Aerial Ace
4203,Mantyke,Mantyke,Bubble,Water Pulse
4204,Snover,Snover,Ice Shard,Ice Beam
4205,Snover,Snover,Ice Shard,Stomp
4206,Snover,Snover,Ice Shard,Energy Ball
4207,Snover,Snover,Ice Shard,Frustration
4208,Snover,Snover,Powder Snow,Ice Beam
4209,Snover,Snover,Powder Snow,Stomp
4210,Snover,Snover,Powder Snow,Energy Ball
4211,Snover,Snover,Powder Snow,Frustration
4212,Abomasnow,Abomasnow,Razor Leaf,Blizzard
4213,Abomasnow,Abomasnow,Razor Leaf,Energy Ball
4214,Abomasnow,Abomasnow,Razor Leaf,Outrage
4215,Abomasnow,Abomasnow,Razor Leaf,Weather Ball - Ice
4216,Abomasnow,Abomasnow,Razor Leaf,Frustration
4217,Abomasnow,Abomasnow,Powder Snow,Blizzard
4218,Abomasnow,Abomasnow,Powder Snow,Energy Ball
4219,Abomasnow,Abomasnow,Powder Snow,Outrage
4220,Abomasnow,Abomasnow,Powder Snow,Weather Ball - Ice
4221,Abomasnow,Abomasnow,Powder Snow,Frustration
4222,Weavile,Weavile,Ice Shard,Focus Blast
4223,Weavile,Weavile,Ice Shard,Avalanche
4224,Weavile,Weavile,Ice Shard,Foul Play
4225,Weavile,Weavile,Ice Shard,Frustration
4226,Weavile,Weavile,Feint Attack,Focus Blast
4227,Weavile,Weavile,Feint Attack,Avalanche
4228,Weavile,Weavile,Feint Attack,Foul Play
4229,Weavile,Weavile,Feint Attack,Frustration
4230,Weavile,Weavile,Snarl,Focus Blast
4231,Weavile,Weavile,Snarl,Avalanche
4232,Weavile,Weavile,Snarl,Foul Play
4233,Weavile,Weavile,Snarl,Frustration
4234,Magnezone,Magnezone,Spark,Flash Cannon
4235,Magnezone,Magnezone,Spark,Wild Charge
4236,Magnezone,Magnezone,Spark,Zap Cannon
4237,Magnezone,Magnezone,Spark,Mirror Shot
4238,Magnezone,Magnezone,Spark,Frustration
4239,Magnezone,Magnezone,Charge Beam,Flash Cannon
4240,Magnezone,Magnezone,Charge Beam,Wild Charge
4241,Magnezone,Magnezone,Charge Beam,Zap Cannon
4242,Magnezone,Magnezone,Charge Beam,Mirror Shot
4243,Magnezone,Magnezone,Charge Beam,Frustration
4244,Lickilicky,Lickilicky,Lick,Hyper Beam
4245,Lickilicky,Lickilicky,Lick,Earthquake
4246,Lickilicky,Lickilicky,Lick,Shadow Ball
4247,Lickilicky,Lickilicky,Lick,Solar Beam
4248,Lickilicky,Lickilicky,Lick,Body Slam
4249,Lickilicky,Lickilicky,Zen Headbutt,Hyper Beam
4250,Lickilicky,Lickilicky,Zen Headbutt,Earthquake
4251,Lickilicky,Lickilicky,Zen Headbutt,Shadow Ball
4252,Lickilicky,Lickilicky,Zen Headbutt,Solar Beam
4253,Lickilicky,Lickilicky,Zen Headbutt,Body Slam
4254,Rhyperior,Rhyperior,Mud-Slap,Earthquake
4255,Rhyperior,Rhyperior,Mud-Slap,Stone Edge
4256,Rhyperior,Rhyperior,Mud-Slap,Surf
4257,Rhyperior,Rhyperior,Mud-Slap,Skull Bash
4258,Rhyperior,Rhyperior,Mud-Slap,Superpower
4259,Rhyperior,Rhyperior,Mud-Slap,Frustration
4260,Rhyperior,Rhyperior,Smack Down,Earthquake
4261,Rhyperior,Rhyperior,Smack Down,Stone Edge
4262,Rhyperior,Rhyperior,Smack Down,Surf
4263,Rhyperior,Rhyperior,Smack Down,Skull Bash
4264,Rhyperior,Rhyperior,Smack Down,Superpower
4265,Rhyperior,Rhyperior,Smack Down,Frustration
4266,Tangrowth,Tangrowth,Vine Whip,Ancient Power
4267,Tangrowth,Tangrowth,Vine Whip,Rock Slide
4268,Tangrowth,Tangrowth,Vine Whip,Sludge Bomb
4269,Tangrowth,Tangrowth,Vine Whip,Solar Beam
4270,Tangrowth,Tangrowth,Vine Whip,Power Whip
4271,Tangrowth,Tangrowth,Infestation,Ancient Power
4272,Tangrowth,Tangrowth,Infestation,Rock Slide
4273,Tangrowth,Tangrowth,Infestation,Sludge Bomb
4274,Tangrowth,Tangrowth,Infestation,Solar Beam
4275,Tangrowth,Tangrowth,Infestation,Power Whip
4276,Electivire,Electivire,Thunder Shock,Flamethrower
4277,Electivire,Electivire,Low Kick,Flamethrower
4278,Magmortar,Magmortar,Karate Chop,Thunderbolt
4279,Magmortar,Magmortar,Fire Spin,Thunderbolt
4280,Togekiss,Togekiss,Air Slash,Flamethrower
4281,Togekiss,Togekiss,Air Slash,Aerial Ace
4282,Togekiss,Togekiss,Air Slash,Ancient Power
4283,Togekiss,Togekiss,Air Slash,Dazzling Gleam
4284,Togekiss,Togekiss,Hidden Power,Flamethrower
4285,Togekiss,Togekiss,Hidden Power,Aerial Ace
4286,Togekiss,Togekiss,Hidden Power,Ancient Power
4287,Togekiss,Togekiss,Hidden Power,Dazzling Gleam
4288,Togekiss,Togekiss,Charm,Flamethrower
4289,Togekiss,Togekiss,Charm,Aerial Ace
4290,Togekiss,Togekiss,Charm,Ancient Power
4291,Togekiss,Togekiss,Charm,Dazzling Gleam
4292,Yanmega,Yanmega,Bug Bite,Aerial Ace
4293,Yanmega,Yanmega,Bug Bite,Bug Buzz
4294,Yanmega,Yanmega,Bug Bite,Ancient Power
4295,Yanmega,Yanmega,Wing Attack,Aerial Ace
4296,Yanmega,Yanmega,Wing Attack,Bug Buzz
4297,Yanmega,Yanmega,Wing Attack,Ancient Power
4298,Leafeon,Leafeon,Razor Leaf,Solar Beam
4299,Leafeon,Leafeon,Razor Leaf,Leaf Blade
4300,Leafeon,Leafeon,Razor Leaf,Energy Ball
4301,Leafeon,Leafeon,Razor Leaf,Last Resort
4302,Leafeon,Leafeon,Quick Attack,Solar Beam
4303,Leafeon,Leafeon,Quick Attack,Leaf Blade
4304,Leafeon,Leafeon,Quick Attack,Energy Ball
4305,Leafeon,Leafeon,Quick Attack,Last Resort
4306,Leafeon,Leafeon,Bullet Seed,Solar Beam
4307,Leafeon,Leafeon,Bullet Seed,Leaf Blade
4308,Leafeon,Leafeon,Bullet Seed,Energy Ball
4309,Leafeon,Leafeon,Bullet Seed,Last Resort
4310,Glaceon,Glaceon,Ice Shard,Ice Beam
4311,Glaceon,Glaceon,Ice Shard,Water Pulse
4312,Glaceon,Glaceon,Frost Breath,Ice Beam
4313,Glaceon,Glaceon,Frost Breath,Water Pulse
4314,Gliscor,Gliscor,Fury Cutter,Earthquake
4315,Gliscor,Gliscor,Fury Cutter,Aerial Ace
4316,Gliscor,Gliscor,Fury Cutter,Night Slash
4317,Gliscor,Gliscor,Fury Cutter,Sand Tomb
4318,Gliscor,Gliscor,Fury Cutter,Frustration
4319,Gliscor,Gliscor,Wing Attack,Earthquake
4320,Gliscor,Gliscor,Wing Attack,Aerial Ace
4321,Gliscor,Gliscor,Wing Attack,Night Slash
4322,Gliscor,Gliscor,Wing Attack,Sand Tomb
4323,Gliscor,Gliscor,Wing Attack,Frustration
4324,Mamoswine,Mamoswine,Mud-Slap,Stone Edge
4325,Mamoswine,Mamoswine,Mud-Slap,Ancient Power
4326,Mamoswine,Mamoswine,Powder Snow,Stone Edge
4327,Mamoswine,Mamoswine,Powder Snow,Ancient Power
4328,Porygon-Z,Porygon-Z,Charge Beam,Hyper Beam
4329,Porygon-Z,Porygon-Z,Charge Beam,Blizzard
4330,Porygon-Z,Porygon-Z,Charge Beam,Solar Beam
4331,Porygon-Z,Porygon-Z,Charge Beam,Zap Cannon
4332,Porygon-Z,Porygon-Z,Charge Beam,Frustration
4333,Porygon-Z,Porygon-Z,Hidden Power,Hyper Beam
4334,Porygon-Z,Porygon-Z,Hidden Power,Blizzard
4335,Porygon-Z,Porygon-Z,Hidden Power,Solar Beam
4336,Porygon-Z,Porygon-Z,Hidden Power,Zap Cannon
4337,Porygon-Z,Porygon-Z,Hidden Power,Frustration
4338,Porygon-Z,Porygon-Z,Lock-On,Hyper Beam
4339,Porygon-Z,Porygon-Z,Lock-On,Blizzard
4340,Porygon-Z,Porygon-Z,Lock-On,Solar Beam
4341,Porygon-Z,Porygon-Z,Lock-On,Zap Cannon
4342,Porygon-Z,Porygon-Z,Lock-On,Frustration
4343,Gallade,Gallade,Low Kick,Psychic
4344,Gallade,Gallade,Low Kick,Leaf Blade
4345,Gallade,Gallade,Low Kick,Close Combat
4346,Gallade,Gallade,Low Kick,Frustration
4347,Gallade,Gallade,Confusion,Psychic
4348,Gallade,Gallade,Confusion,Leaf Blade
4349,Gallade,Gallade,Confusion,Close Combat
4350,Gallade,Gallade,Confusion,Frustration
4351,Gallade,Gallade,Charm,Psychic
4352,Gallade,Gallade,Charm,Leaf Blade
4353,Gallade,Gallade,Charm,Close Combat
4354,Gallade,Gallade,Charm,Frustration
4355,Probopass,Probopass,Spark,Rock Slide
4356,Probopass,Probopass,Spark,Magnet Bomb
4357,Probopass,Probopass,Spark,Thunderbolt
4358,Probopass,Probopass,Spark,Frustration
4359,Probopass,Probopass,Rock Throw,Rock Slide
4360,Probopass,Probopass,Rock Throw,Magnet Bomb
4361,Probopass,Probopass,Rock Throw,Thunderbolt
4362,Probopass,Probopass,Rock Throw,Frustration
4363,Dusknoir,Dusknoir,Astonish,Dark Pulse
4364,Dusknoir,Dusknoir,Astonish,Ominous Wind
4365,Dusknoir,Dusknoir,Astonish,Shadow Ball
4366,Dusknoir,Dusknoir,Hex,Dark Pulse
4367,Dusknoir,Dusknoir,Hex,Ominous Wind
4368,Dusknoir,Dusknoir,Hex,Shadow Ball
4369,Froslass,Froslass,Powder Snow,Shadow Ball
4370,Froslass,Froslass,Powder Snow,Avalanche
4371,Froslass,Froslass,Powder Snow,Crunch
4372,Froslass,Froslass,Hex,Shadow Ball
4373,Froslass,Froslass,Hex,Avalanche
4374,Froslass,Froslass,Hex,Crunch
4375,Rotom,Rotom (Wash Rotom),Thunder Shock,Thunder
4376,Rotom,Rotom (Wash Rotom),Thunder Shock,Thunderbolt
4377,Rotom,Rotom (Wash Rotom),Thunder Shock,Hydro Pump
4378,Rotom,Rotom (Wash Rotom),Astonish,Thunder
4379,Rotom,Rotom (Wash Rotom),Astonish,Thunderbolt
4380,Rotom,Rotom (Wash Rotom),Astonish,Hydro Pump
4381,Uxie,Uxie,Confusion,Thunder
4382,Uxie,Uxie,Confusion,Swift
4383,Uxie,Uxie,Confusion,Future Sight
4384,Uxie,Uxie,Extrasensory,Thunder
4385,Uxie,Uxie,Extrasensory,Swift
4386,Uxie,Uxie,Extrasensory,Future Sight
4387,Mesprit,Mesprit,Confusion,Blizzard
4388,Mesprit,Mesprit,Confusion,Swift
4389,Mesprit,Mesprit,Confusion,Future Sight
4390,Mesprit,Mesprit,Extrasensory,Blizzard
4391,Mesprit,Mesprit,Extrasensory,Swift
4392,Mesprit,Mesprit,Extrasensory,Future Sight
4393,Azelf,Azelf,Confusion,Fire Blast
4394,Azelf,Azelf,Confusion,Swift
